longitude,latitude,region_id,region_name,municipality_id,municipality_name,census_block,typology,number_dwellings,number_buildings,avg_dwellings_per_building,avg_number_storeys,avg_floor_area_dwelling(m2),avg_floor_area_building(m2),total_area(m2),replace_cost_per_building_area(USD/m2),replace_cost_per_building_area(LocalCurrency/m2),replace_cost_per_building(USD),replace_cost_per_building(LocalCurrency),total_replace_cost(USD),total_replace_cost(LocalCurrency),occupants_per_dwelling,occupants_per_building,total_occupants,is_urban,
-70.33173,-18.48099,15,Región de Arica y Parinacota,15101,Arica,1201011001002,1,0.3,0.3,1.0,2.0,61.1,61.1,17.3,339.4,,20739.4,,5865.8,,3.5,3.5,1.0,True
-70.33173,-18.48099,15,Región de Arica y Parinacota,15101,Arica,1201011001002,2,3.7,0.1,30.0,4.8,49.0,1473.1,180.2,339.4,,500015.1,,61160.6,,2.8,84.5,10.3,True
-70.33173,-18.48099,15,Región de Arica y Parinacota,15101,Arica,1201011001002,3,0.2,0.0,123.0,20.5,87.2,10724.0,18.4,339.4,,3640083.8,,6249.1,,2.8,346.1,0.6,True
-70.33173,-18.48099,15,Región de Arica y Parinacota,15101,Arica,1201011001002,5,0.1,0.1,1.0,1.8,78.9,78.9,5.4,214.5,,16920.6,,1157.8,,3.8,3.8,0.3,True
-70.33173,-18.48099,15,Región de Arica y Parinacota,15101,Arica,1201011001002,6,1.6,1.6,1.0,1.6,53.5,53.5,85.8,214.5,,11470.0,,18406.3,,3.8,3.8,6.1,True
-70.33173,-18.48099,15,Región de Arica y Parinacota,15101,Arica,1201011001002,8,0.3,0.3,1.0,1.3,63.5,63.5,20.5,214.5,,13618.3,,4406.9,,3.8,3.8,1.2,True
-70.33173,-18.48099,15,Región de Arica y Parinacota,15101,Arica,1201011001002,16,0.1,0.1,1.0,,,,,,,1280.0,,103.8,,3.1,3.1,0.3,True
-70.33173,-18.48099,15,Región de Arica y Parinacota,15101,Arica,1201011001002,18,0.1,0.1,1.0,,,,,,,1280.0,,94.5,,2.1,2.1,0.2,True
-70.32449,-18.48051,15,Región de Arica y Parinacota,15101,Arica,1201011001005,1,0.3,0.3,1.0,2.0,61.1,61.1,17.3,339.4,,20739.4,,5865.8,,3.5,3.5,1.0,True
-70.32449,-18.48051,15,Región de Arica y Parinacota,15101,Arica,1201011001005,2,3.7,0.1,30.0,4.8,49.0,1473.1,180.2,339.4,,500015.1,,61160.6,,2.8,84.5,10.3,True
