longitude,latitude,region_id,region_name,municipality_id,municipality_name,census_block,typology,number_dwellings,number_buildings,avg_dwellings_per_building,avg_number_storeys,avg_floor_area_dwelling(m2),avg_floor_area_building(m2),total_area(m2),replace_cost_per_building_area(USD/m2),replace_cost_per_building_area(LocalCurrency/m2),replace_cost_per_building(USD),replace_cost_per_building(LocalCurrency),total_replace_cost(USD),total_replace_cost(LocalCurrency),occupants_per_dwelling,occupants_per_building,total_occupants,is_urban,
-72.06533,-45.56821,11,Región de Aysén,11101,Coihaique,11101011001004,1,1.01,1.01,1.00,1.67,159.00,159.00,160.00,339.43,,53969.89,,54308.29,,2.91,2.91,2.93,True
-72.06533,-45.56821,11,Región de Aysén,11101,Coihaique,11101011001004,2,1.13,0.03,42.50,6.00,54.25,2305.50,61.47,339.43,,782563.49,,20866.44,,2.31,98.33,2.62,True
-72.06533,-45.56821,11,Región de Aysén,11101,Coihaique,11101011001004,5,0.01,0.01,1.00,1.90,169.35,169.35,2.14,214.48,,36323.37,,458.31,,2.91,2.91,0.04,True
-72.06533,-45.56821,11,Región de Aysén,11101,Coihaique,11101011001004,6,0.03,0.03,1.00,1.59,150.04,150.04,5.24,214.48,,32181.63,,1123.24,,2.91,2.91,0.10,True
-72.06533,-45.56821,11,Región de Aysén,11101,Coihaique,11101011001004,7,0.05,0.05,1.00,2.00,159.70,159.70,8.43,214.48,,34252.49,,1808.28,,2.91,2.91,0.15,True
-72.06533,-45.56821,11,Región de Aysén,11101,Coihaique,11101011001004,8,0.03,0.03,1.00,1.72,154.15,154.15,4.83,214.48,,33062.60,,1036.45,,2.91,2.91,0.09,True
-72.06533,-45.56821,11,Región de Aysén,11101,Coihaique,11101011001004,15,10.92,10.92,1.00,1.73,64.11,64.11,699.89,168.40,,10796.20,,117861.34,,2.96,2.96,32.28,True
-72.06533,-45.56821,11,Región de Aysén,11101,Coihaique,11101011001004,16,0.20,0.20,1.00,,,,,,,1280.00,,260.82,,2.36,2.36,0.48,True
-72.06533,-45.56821,11,Región de Aysén,11101,Coihaique,11101011001004,18,0.03,0.03,1.00,,,,,,,1280.00,,36.11,,2.03,2.03,0.06,True
-72.06327,-45.56867,11,Región de Aysén,11101,Coihaique,11101011001005,1,1.01,1.01,1.00,1.67,159.00,159.00,160.00,339.43,,53969.89,,54308.29,,2.91,2.91,2.93,True
-72.06327,-45.56867,11,Región de Aysén,11101,Coihaique,11101011001005,2,0.13,0.00,42.50,6.00,54.25,2305.50,7.23,339.43,,782563.49,,2453.18,,2.31,98.33,0.31,True
-72.06327,-45.56867,11,Región de Aysén,11101,Coihaique,11101011001005,5,0.01,0.01,1.00,1.90,169.35,169.35,2.14,214.48,,36323.37,,458.31,,2.91,2.91,0.04,True
-72.06327,-45.56867,11,Región de Aysén,11101,Coihaique,11101011001005,6,0.03,0.03,1.00,1.59,150.04,150.04,5.24,214.48,,32181.63,,1123.24,,2.91,2.91,0.10,True
-72.06327,-45.56867,11,Región de Aysén,11101,Coihaique,11101011001005,7,0.05,0.05,1.00,2.00,159.70,159.70,8.43,214.48,,34252.49,,1808.28,,2.91,2.91,0.15,True
-72.06327,-45.56867,11,Región de Aysén,11101,Coihaique,11101011001005,8,0.03,0.03,1.00,1.72,154.15,154.15,4.83,214.48,,33062.60,,1036.45,,2.91,2.91,0.09,True
-72.06327,-45.56867,11,Región de Aysén,11101,Coihaique,11101011001005,15,8.92,8.92,1.00,1.73,64.11,64.11,571.67,168.40,,10796.20,,96268.92,,2.96,2.96,26.37,True
-72.06327,-45.56867,11,Región de Aysén,11101,Coihaique,11101011001005,16,0.20,0.20,1.00,,,,,,,1280.00,,260.82,,2.36,2.36,0.48,True
-72.06327,-45.56867,11,Región de Aysén,11101,Coihaique,11101011001005,18,0.03,0.03,1.00,,,,,,,1280.00,,36.11,,2.03,2.03,0.06,True
-72.06492,-45.56897,11,Región de Aysén,11101,Coihaique,11101011001006,1,0.01,0.01,1.00,1.67,159.00,159.00,1.00,339.43,,53969.89,,338.37,,2.91,2.91,0.02,True
-72.06492,-45.56897,11,Región de Aysén,11101,Coihaique,11101011001006,2,3.13,0.07,42.50,6.00,54.25,2305.50,169.97,339.43,,782563.49,,57692.95,,2.31,98.33,7.25,True
-72.06492,-45.56897,11,Región de Aysén,11101,Coihaique,11101011001006,5,0.11,0.11,1.00,1.90,169.35,169.35,18.37,214.48,,36323.37,,3939.30,,2.91,2.91,0.32,True
-72.06492,-45.56897,11,Región de Aysén,11101,Coihaique,11101011001006,6,0.30,0.30,1.00,1.59,150.04,150.04,45.01,214.48,,32181.63,,9654.55,,2.91,2.91,0.87,True
-72.06492,-45.56897,11,Región de Aysén,11101,Coihaique,11101011001006,7,0.45,0.45,1.00,2.00,159.70,159.70,72.47,214.48,,34252.49,,15542.59,,2.91,2.91,1.32,True
-72.06492,-45.56897,11,Región de Aysén,11101,Coihaique,11101011001006,8,0.27,0.27,1.00,1.72,154.15,154.15,41.53,214.48,,33062.60,,8908.49,,2.91,2.91,0.78,True
-72.06492,-45.56897,11,Región de Aysén,11101,Coihaique,11101011001006,15,5.92,5.92,1.00,1.73,64.11,64.11,379.34,168.40,,10796.20,,63880.33,,2.96,2.96,17.50,True
-72.06492,-45.56897,11,Región de Aysén,11101,Coihaique,11101011001006,16,0.20,0.20,1.00,,,,,,,1280.00,,260.82,,2.36,2.36,0.48,True
-72.06492,-45.56897,11,Región de Aysén,11101,Coihaique,11101011001006,18,0.03,0.03,1.00,,,,,,,1280.00,,36.11,,2.03,2.03,0.06,True
-72.06615,-45.56953,11,Región de Aysén,11101,Coihaique,11101011001007,1,1.01,1.01,1.00,1.67,159.00,159.00,160.00,339.43,,53969.89,,54308.29,,2.91,2.91,2.93,True
-72.06615,-45.56953,11,Región de Aysén,11101,Coihaique,11101011001007,2,1.13,0.03,42.50,6.00,54.25,2305.50,61.47,339.43,,782563.49,,20866.44,,2.31,98.33,2.62,True
-72.06615,-45.56953,11,Región de Aysén,11101,Coihaique,11101011001007,5,0.11,0.11,1.00,1.90,169.35,169.35,18.37,214.48,,36323.37,,3939.30,,2.91,2.91,0.32,True
-72.06615,-45.56953,11,Región de Aysén,11101,Coihaique,11101011001007,6,0.30,0.30,1.00,1.59,150.04,150.04,45.01,214.48,,32181.63,,9654.55,,2.91,2.91,0.87,True
-72.06615,-45.56953,11,Región de Aysén,11101,Coihaique,11101011001007,7,0.45,0.45,1.00,2.00,159.70,159.70,72.47,214.48,,34252.49,,15542.59,,2.91,2.91,1.32,True
-72.06615,-45.56953,11,Región de Aysén,11101,Coihaique,11101011001007,8,0.27,0.27,1.00,1.72,154.15,154.15,41.53,214.48,,33062.60,,8908.49,,2.91,2.91,0.78,True
-72.06615,-45.56953,11,Región de Aysén,11101,Coihaique,11101011001007,15,9.92,9.92,1.00,1.73,64.11,64.11,635.78,168.40,,10796.20,,107065.12,,2.96,2.96,29.32,True
-72.06615,-45.56953,11,Región de Aysén,11101,Coihaique,11101011001007,16,0.20,0.20,1.00,,,,,,,1280.00,,260.82,,2.36,2.36,0.48,True
-72.06615,-45.56953,11,Región de Aysén,11101,Coihaique,11101011001007,18,0.03,0.03,1.00,,,,,,,1280.00,,36.11,,2.03,2.03,0.06,True
-72.06719,-45.57011,11,Región de Aysén,11101,Coihaique,11101011001008,1,1.01,1.01,1.00,1.67,159.00,159.00,160.00,339.43,,53969.89,,54308.29,,2.91,2.91,2.93,True
-72.06719,-45.57011,11,Región de Aysén,11101,Coihaique,11101011001008,2,0.13,0.00,42.50,6.00,54.25,2305.50,7.23,339.43,,782563.49,,2453.18,,2.31,98.33,0.31,True
-72.06719,-45.57011,11,Región de Aysén,11101,Coihaique,11101011001008,5,0.01,0.01,1.00,1.90,169.35,169.35,2.14,214.48,,36323.37,,458.31,,2.91,2.91,0.04,True
-72.06719,-45.57011,11,Región de Aysén,11101,Coihaique,11101011001008,6,0.03,0.03,1.00,1.59,150.04,150.04,5.24,214.48,,32181.63,,1123.24,,2.91,2.91,0.10,True
-72.06719,-45.57011,11,Región de Aysén,11101,Coihaique,11101011001008,9,0.06,0.00,18.83,3.00,58.90,1108.92,3.63,214.48,,237845.49,,778.16,,2.43,45.72,0.15,True
-72.06719,-45.57011,11,Región de Aysén,11101,Coihaique,11101011001008,12,0.54,0.02,26.19,4.24,58.54,1533.42,31.78,214.48,,328892.45,,6816.78,,2.43,63.61,1.32,True
-72.06719,-45.57011,11,Región de Aysén,11101,Coihaique,11101011001008,7,0.05,0.05,1.00,2.00,159.70,159.70,8.43,214.48,,34252.49,,1808.28,,2.91,2.91,0.15,True
-72.06719,-45.57011,11,Región de Aysén,11101,Coihaique,11101011001008,10,0.14,0.01,18.66,3.00,61.67,1150.81,8.76,214.48,,246828.94,,1878.38,,2.43,45.32,0.34,True
-72.06719,-45.57011,11,Región de Aysén,11101,Coihaique,11101011001008,13,0.21,0.01,24.88,4.35,73.25,1822.65,15.35,214.48,,390927.42,,3291.53,,2.43,60.43,0.51,True
-72.06719,-45.57011,11,Región de Aysén,11101,Coihaique,11101011001008,8,0.03,0.03,1.00,1.72,154.15,154.15,4.83,214.48,,33062.60,,1036.45,,2.91,2.91,0.09,True
-72.06719,-45.57011,11,Región de Aysén,11101,Coihaique,11101011001008,14,0.04,0.00,20.67,4.43,68.59,1417.60,2.96,214.48,,304052.58,,634.66,,2.43,50.19,0.10,True
-72.06719,-45.57011,11,Región de Aysén,11101,Coihaique,11101011001008,15,4.92,4.92,1.00,1.73,64.11,64.11,315.23,168.40,,10796.20,,53084.13,,2.96,2.96,14.54,True
-72.06719,-45.57011,11,Región de Aysén,11101,Coihaique,11101011001008,16,0.20,0.20,1.00,,,,,,,1280.00,,260.82,,2.36,2.36,0.48,True
